unix	unixinsert	unixdelete	bives	bivesinsert	bivesdelete	bivesmove	bivesupdate	bivestriggeredinsert	bivestriggereddelete	bivestriggeredmove	bivestriggeredupdate	bivesnode	bivesattribute	bivestext	modeltype	model	version1	version2
103	66	37	112	61	0	50	1	59	0	0	0	74	18	20	SBML	"BIOMD0000000488.xml"	2014-04-11	2014-09-16
3	2	1	3	2	0	0	1	1	0	0	0	1	1	1	SBML	"BIOMD0000000488.xml"	2014-09-16	2015-04-16
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000098.xml"	2007-06-05	2007-09-25
4	2	2	2	0	0	0	2	0	0	0	0	0	0	2	SBML	"BIOMD0000000098.xml"	2007-09-25	2008-03-28
321	158	163	84	34	48	0	2	17	17	0	0	34	48	2	SBML	"BIOMD0000000098.xml"	2008-03-28	2008-08-21
709	356	353	9	7	0	1	1	3	0	0	0	3	3	3	SBML	"BIOMD0000000098.xml"	2008-08-21	2008-12-03
10	1	9	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000098.xml"	2008-12-03	2009-03-25
2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	SBML	"BIOMD0000000098.xml"	2009-06-16	2009-09-02
15	10	5	15	5	1	6	3	3	0	0	0	9	3	3	SBML	"BIOMD0000000098.xml"	2009-09-02	2010-01-26
2	1	1	5	1	1	0	3	0	0	0	0	0	1	4	SBML	"BIOMD0000000098.xml"	2010-04-27	2010-09-30
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000098.xml"	2010-09-30	2011-04-15
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000098.xml"	2011-09-01	2012-02-08
12	10	2	30	16	9	4	1	11	3	0	0	10	6	14	SBML	"BIOMD0000000098.xml"	2012-02-08	2012-05-20
744	375	369	114	53	52	8	1	28	25	0	0	53	49	12	SBML	"BIOMD0000000098.xml"	2012-05-20	2012-08-11
79	38	41	39	25	7	4	3	1	4	0	0	8	26	5	SBML	"BIOMD0000000098.xml"	2012-08-11	2012-12-12
392	196	196	84	33	27	1	23	17	13	0	0	33	50	1	SBML	"BIOMD0000000098.xml"	2013-11-04	2014-04-11
51	28	23	30	4	0	3	23	3	0	0	0	6	23	1	SBML	"BIOMD0000000098.xml"	2014-04-11	2014-09-16
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL1006230004.xml"	2010-09-30	2011-04-15
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL1006230004.xml"	2011-09-01	2012-02-08
6	4	2	21	10	7	4	0	8	3	0	0	7	4	10	SBML	"MODEL1006230004.xml"	2012-02-08	2012-05-20
1734	874	860	52	44	4	4	0	24	2	0	0	23	24	5	SBML	"MODEL1006230004.xml"	2012-05-20	2012-08-11
28	28	0	36	30	0	6	0	25	0	0	0	24	7	5	SBML	"MODEL1006230004.xml"	2012-08-11	2012-12-12
27	1	26	20	0	20	0	0	0	15	0	0	15	5	0	SBML	"MODEL1006230004.xml"	2012-12-12	2013-06-18
39	27	12	12	12	0	0	0	9	0	0	0	9	3	0	SBML	"MODEL1112190004.xml"	2012-08-11	2012-12-12
18	16	2	24	18	0	5	1	15	0	0	0	16	3	5	SBML	"MODEL6762427183.xml"	2006-10-03	2007-01-05
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL6762427183.xml"	2007-01-05	2007-06-05
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL6762427183.xml"	2007-06-05	2007-09-25
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL6762427183.xml"	2007-09-25	2008-03-28
82	44	38	48	8	34	4	2	4	2	0	0	10	36	2	SBML	"MODEL6762427183.xml"	2008-03-28	2008-08-21
1009	506	503	7	6	0	1	0	3	0	0	0	3	2	2	SBML	"MODEL6762427183.xml"	2008-08-21	2008-12-03
6	1	5	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL6762427183.xml"	2008-12-03	2009-03-25
2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	SBML	"MODEL6762427183.xml"	2009-06-16	2009-09-02
8	4	4	10	3	4	1	2	1	2	0	0	5	1	4	SBML	"MODEL6762427183.xml"	2009-09-02	2010-01-26
2	1	1	5	1	1	0	3	0	0	0	0	0	1	4	SBML	"MODEL6762427183.xml"	2010-04-27	2010-09-30
640	326	314	64	37	25	1	1	23	12	0	0	35	28	1	SBML	"BIOMD0000000441.xml"	2014-04-11	2014-09-16
2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	SBML	"MODEL0478895291.xml"	2009-06-16	2009-09-02
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL0478895291.xml"	2009-09-02	2010-01-26
4	3	1	5	1	1	0	3	0	0	0	0	0	1	4	SBML	"MODEL0478895291.xml"	2010-04-27	2010-09-30
4	2	2	2	0	0	0	2	0	0	0	0	0	0	2	SBML	"MODEL0478895291.xml"	2010-09-30	2011-04-15
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL0478895291.xml"	2011-09-01	2012-02-08
6	4	2	21	10	7	4	0	8	3	0	0	7	4	10	SBML	"MODEL0478895291.xml"	2012-02-08	2012-05-20
1687	842	845	41	30	7	4	0	8	4	0	0	16	25	0	SBML	"MODEL0478895291.xml"	2012-05-20	2012-08-11
15	15	0	12	12	0	0	0	9	0	0	0	9	3	0	SBML	"MODEL0478895291.xml"	2012-08-11	2012-12-12
33	1	32	30	0	28	2	0	0	21	0	0	21	7	2	SBML	"MODEL0478895291.xml"	2012-12-12	2013-06-18
129	59	70	22	4	16	2	0	2	11	0	0	13	7	2	SBML	"MODEL1204280028.xml"	2012-12-12	2013-06-18
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL1006230018.xml"	2010-09-30	2011-04-15
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL1006230018.xml"	2011-09-01	2012-02-08
6	4	2	21	10	7	4	0	8	3	0	0	7	4	10	SBML	"MODEL1006230018.xml"	2012-02-08	2012-05-20
1846	930	916	141	129	4	4	4	24	2	0	0	23	113	5	SBML	"MODEL1006230018.xml"	2012-05-20	2012-08-11
28	28	0	36	30	0	6	0	25	0	0	0	24	7	5	SBML	"MODEL1006230018.xml"	2012-08-11	2012-12-12
27	1	26	20	0	20	0	0	0	15	0	0	15	5	0	SBML	"MODEL1006230018.xml"	2012-12-12	2013-06-18
2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	SBML	"MODEL7914759868.xml"	2009-06-16	2009-09-02
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL7914759868.xml"	2009-09-02	2010-01-26
4	3	1	5	1	1	0	3	0	0	0	0	0	1	4	SBML	"MODEL7914759868.xml"	2010-04-27	2010-09-30
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL7914759868.xml"	2010-09-30	2011-04-15
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL7914759868.xml"	2011-09-01	2012-02-08
6	4	2	21	10	7	4	0	8	3	0	0	7	4	10	SBML	"MODEL7914759868.xml"	2012-02-08	2012-05-20
5403	2700	2703	100	71	7	4	18	8	4	0	0	16	84	0	SBML	"MODEL7914759868.xml"	2012-05-20	2012-08-11
15	15	0	12	12	0	0	0	9	0	0	0	9	3	0	SBML	"MODEL7914759868.xml"	2012-08-11	2012-12-12
33	1	32	30	0	28	2	0	0	21	0	0	21	7	2	SBML	"MODEL7914759868.xml"	2012-12-12	2013-06-18
34	1	33	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000187.xml"	2008-12-03	2009-03-25
2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	SBML	"BIOMD0000000187.xml"	2009-06-16	2009-09-02
7	6	1	9	4	0	4	1	3	0	0	0	7	1	1	SBML	"BIOMD0000000187.xml"	2009-09-02	2010-01-26
4	3	1	5	1	1	0	3	0	0	0	0	0	1	4	SBML	"BIOMD0000000187.xml"	2010-04-27	2010-09-30
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000187.xml"	2010-09-30	2011-04-15
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000187.xml"	2011-09-01	2012-02-08
10	4	6	26	11	11	4	0	7	3	0	0	11	4	11	SBML	"BIOMD0000000187.xml"	2012-02-08	2012-05-20
1564	775	789	406	200	192	9	5	97	98	0	0	198	198	10	SBML	"BIOMD0000000187.xml"	2012-05-20	2012-08-11
146	69	77	69	45	19	5	0	0	17	0	0	12	50	7	SBML	"BIOMD0000000187.xml"	2012-08-11	2012-12-12
362	191	171	369	151	95	75	48	142	85	0	0	187	97	85	SBML	"BIOMD0000000187.xml"	2012-12-12	2013-06-18
828	419	409	110	55	51	3	1	28	25	0	0	58	51	1	SBML	"BIOMD0000000187.xml"	2014-04-11	2014-09-16
808	406	402	12	10	0	1	1	6	0	0	0	6	3	3	SBML	"BIOMD0000000184.xml"	2008-08-21	2008-12-03
10	1	9	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000184.xml"	2008-12-03	2009-03-25
2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	SBML	"BIOMD0000000184.xml"	2009-06-16	2009-09-02
25	15	10	13	4	0	6	3	3	0	0	0	9	2	2	SBML	"BIOMD0000000184.xml"	2009-09-02	2010-01-26
2	1	1	5	1	1	0	3	0	0	0	0	0	1	4	SBML	"BIOMD0000000184.xml"	2010-04-27	2010-09-30
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000184.xml"	2010-09-30	2011-04-15
25	23	2	28	27	1	0	0	24	0	0	0	14	4	10	SBML	"BIOMD0000000184.xml"	2011-04-15	2011-09-01
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000184.xml"	2011-09-01	2012-02-08
5	4	1	24	11	8	4	1	8	3	0	0	7	5	12	SBML	"BIOMD0000000184.xml"	2012-02-08	2012-05-20
879	442	437	130	65	63	2	0	35	29	0	0	59	56	15	SBML	"BIOMD0000000184.xml"	2012-05-20	2012-08-11
106	53	53	37	26	0	10	1	0	0	0	0	10	26	1	SBML	"BIOMD0000000184.xml"	2012-08-11	2012-12-12
64	34	30	31	12	10	8	1	3	1	0	0	28	2	1	SBML	"BIOMD0000000050.xml"	2006-01-31	2006-06-05
20	10	10	8	8	0	0	0	7	0	0	0	3	1	4	SBML	"BIOMD0000000050.xml"	2006-10-03	2007-01-05
18	9	9	30	14	14	0	2	7	7	0	0	14	14	2	SBML	"BIOMD0000000050.xml"	2007-06-05	2007-09-25
4	2	2	2	0	0	0	2	0	0	0	0	0	0	2	SBML	"BIOMD0000000050.xml"	2007-09-25	2008-03-28
264	130	134	74	35	37	0	2	17	17	0	0	34	38	2	SBML	"BIOMD0000000050.xml"	2008-03-28	2008-08-21
1017	511	506	8	6	0	1	1	3	0	0	0	3	2	3	SBML	"BIOMD0000000050.xml"	2008-08-21	2008-12-03
10	1	9	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000050.xml"	2008-12-03	2009-03-25
2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	SBML	"BIOMD0000000050.xml"	2009-06-16	2009-09-02
7	6	1	6	4	0	1	1	3	0	0	0	4	1	1	SBML	"BIOMD0000000050.xml"	2009-09-02	2010-01-26
65	42	23	95	75	18	0	2	57	15	0	0	30	28	37	SBML	"BIOMD0000000050.xml"	2010-04-27	2010-09-30
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000050.xml"	2010-09-30	2011-04-15
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000050.xml"	2011-09-01	2012-02-08
17	15	2	33	19	8	4	2	14	3	0	0	13	7	13	SBML	"BIOMD0000000050.xml"	2012-02-08	2012-05-20
1100	553	547	116	54	53	8	1	29	26	0	0	55	49	12	SBML	"BIOMD0000000050.xml"	2012-05-20	2012-08-11
149	73	76	76	62	7	4	3	1	4	0	0	8	63	5	SBML	"BIOMD0000000050.xml"	2012-08-11	2012-12-12
458	226	232	100	19	19	2	60	9	9	0	0	22	77	1	SBML	"BIOMD0000000050.xml"	2013-11-04	2014-04-11
2133	1138	995	235	10	25	200	0	6	24	0	0	220	7	8	SBML	"BIOMD0000000014.xml"	2005-07-28	2006-01-31
4496	2250	2246	828	253	251	323	1	51	49	0	0	745	82	1	SBML	"BIOMD0000000014.xml"	2006-01-31	2006-06-05
5448	3367	2081	1732	1028	133	570	1	800	18	0	0	1457	270	5	SBML	"BIOMD0000000014.xml"	2006-06-05	2006-10-03
118	101	17	117	86	12	19	0	62	2	0	0	87	28	2	SBML	"BIOMD0000000014.xml"	2007-01-05	2007-06-05
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000014.xml"	2007-06-05	2007-09-25
4	2	2	2	0	0	0	2	0	0	0	0	0	0	2	SBML	"BIOMD0000000014.xml"	2007-09-25	2008-03-28
23786	11758	12028	1839	919	918	0	2	459	459	0	0	918	919	2	SBML	"BIOMD0000000014.xml"	2008-03-28	2008-08-21
20157	10321	9836	621	401	43	176	1	311	0	0	0	528	90	3	SBML	"BIOMD0000000014.xml"	2008-08-21	2008-12-03
15	2	13	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000014.xml"	2008-12-03	2009-03-25
2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	SBML	"BIOMD0000000014.xml"	2009-06-16	2009-09-02
7	6	1	9	4	0	4	1	3	0	0	0	7	1	1	SBML	"BIOMD0000000014.xml"	2009-09-02	2010-01-26
11	9	2	10	5	1	0	4	3	0	0	0	3	2	5	SBML	"BIOMD0000000014.xml"	2010-04-27	2010-09-30
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000014.xml"	2010-09-30	2011-04-15
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000014.xml"	2011-09-01	2012-02-08
12	6	6	25	10	10	4	1	7	3	0	0	11	4	10	SBML	"BIOMD0000000014.xml"	2012-02-08	2012-05-20
24078	11840	12238	2054	1024	1020	10	0	511	512	0	0	1027	1017	10	SBML	"BIOMD0000000014.xml"	2012-05-20	2012-08-11
3616	1804	1812	1511	1486	19	6	0	0	17	0	0	13	1491	7	SBML	"BIOMD0000000014.xml"	2012-08-11	2012-12-12
2974	1487	1487	1487	0	0	0	1487	0	0	0	0	0	1486	1	SBML	"BIOMD0000000014.xml"	2012-12-12	2013-06-18
13405	6911	6494	2551	530	530	4	1487	265	265	0	0	534	2016	1	SBML	"BIOMD0000000014.xml"	2014-04-11	2014-09-16
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL1006230026.xml"	2010-09-30	2011-04-15
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL1006230026.xml"	2011-09-01	2012-02-08
6	4	2	21	10	7	4	0	8	3	0	0	7	4	10	SBML	"MODEL1006230026.xml"	2012-02-08	2012-05-20
3164	1589	1575	65	52	4	4	5	24	2	0	0	23	37	5	SBML	"MODEL1006230026.xml"	2012-05-20	2012-08-11
28	28	0	36	30	0	6	0	25	0	0	0	24	7	5	SBML	"MODEL1006230026.xml"	2012-08-11	2012-12-12
27	1	26	20	0	20	0	0	0	15	0	0	15	5	0	SBML	"MODEL1006230026.xml"	2012-12-12	2013-06-18
154	79	75	62	49	6	4	3	8	3	0	0	16	46	0	SBML	"MODEL1202270000.xml"	2012-05-20	2012-08-11
15	15	0	12	12	0	0	0	9	0	0	0	9	3	0	SBML	"MODEL1202270000.xml"	2012-08-11	2012-12-12
33	1	32	30	0	28	2	0	0	21	0	0	21	7	2	SBML	"MODEL1202270000.xml"	2012-12-12	2013-06-18
15	15	0	12	12	0	0	0	9	0	0	0	9	3	0	SBML	"MODEL1204060000.xml"	2012-08-11	2012-12-12
21	0	21	22	0	20	2	0	0	15	0	0	15	5	2	SBML	"MODEL1204060000.xml"	2012-12-12	2013-06-18
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL1006230114.xml"	2010-09-30	2011-04-15
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL1006230114.xml"	2011-09-01	2012-02-08
6	4	2	21	10	7	4	0	8	3	0	0	7	4	10	SBML	"MODEL1006230114.xml"	2012-02-08	2012-05-20
1718	866	852	86	76	4	4	2	24	2	0	0	23	58	5	SBML	"MODEL1006230114.xml"	2012-05-20	2012-08-11
28	28	0	36	30	0	6	0	25	0	0	0	24	7	5	SBML	"MODEL1006230114.xml"	2012-08-11	2012-12-12
27	1	26	20	0	20	0	0	0	15	0	0	15	5	0	SBML	"MODEL1006230114.xml"	2012-12-12	2013-06-18
9	7	2	10	4	0	4	2	3	0	0	0	7	1	2	SBML	"BIOMD0000000229.xml"	2009-09-02	2010-01-26
14	7	7	4	0	0	2	2	0	0	0	0	2	1	1	SBML	"BIOMD0000000229.xml"	2010-01-26	2010-04-27
2	1	1	5	1	1	0	3	0	0	0	0	0	1	4	SBML	"BIOMD0000000229.xml"	2010-04-27	2010-09-30
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000229.xml"	2010-09-30	2011-04-15
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000229.xml"	2011-09-01	2012-02-08
5	4	1	24	11	8	4	1	8	3	0	0	7	5	12	SBML	"BIOMD0000000229.xml"	2012-02-08	2012-05-20
1203	601	602	161	76	75	9	1	40	37	0	0	78	71	12	SBML	"BIOMD0000000229.xml"	2012-05-20	2012-08-11
131	64	67	52	39	5	5	3	0	3	0	0	7	40	5	SBML	"BIOMD0000000229.xml"	2012-08-11	2012-12-12
740	374	366	119	42	36	3	38	21	17	0	0	43	74	2	SBML	"BIOMD0000000229.xml"	2013-11-04	2014-04-11
80	40	40	43	2	2	0	39	1	1	0	0	2	40	1	SBML	"BIOMD0000000229.xml"	2014-09-16	2015-04-16
2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	SBML	"MODEL0913003363.xml"	2009-06-16	2009-09-02
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL0913003363.xml"	2009-09-02	2010-01-26
4	3	1	5	1	1	0	3	0	0	0	0	0	1	4	SBML	"MODEL0913003363.xml"	2010-04-27	2010-09-30
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL0913003363.xml"	2010-09-30	2011-04-15
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL0913003363.xml"	2011-09-01	2012-02-08
6	4	2	21	10	7	4	0	8	3	0	0	7	4	10	SBML	"MODEL0913003363.xml"	2012-02-08	2012-05-20
1017	507	510	46	34	7	4	1	8	4	0	0	16	30	0	SBML	"MODEL0913003363.xml"	2012-05-20	2012-08-11
15	15	0	12	12	0	0	0	9	0	0	0	9	3	0	SBML	"MODEL0913003363.xml"	2012-08-11	2012-12-12
33	1	32	30	0	28	2	0	0	21	0	0	21	7	2	SBML	"MODEL0913003363.xml"	2012-12-12	2013-06-18
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL1006230063.xml"	2010-09-30	2011-04-15
82	54	28	41	36	0	4	1	35	0	0	0	26	8	7	SBML	"MODEL1006230063.xml"	2011-09-01	2012-02-08
8	5	3	21	10	7	4	0	8	3	0	0	7	4	10	SBML	"MODEL1006230063.xml"	2012-02-08	2012-05-20
5629	2827	2802	97	80	4	3	10	24	2	0	0	22	70	5	SBML	"MODEL1006230063.xml"	2012-05-20	2012-08-11
28	28	0	36	30	0	6	0	25	0	0	0	24	7	5	SBML	"MODEL1006230063.xml"	2012-08-11	2012-12-12
27	1	26	20	0	20	0	0	0	15	0	0	15	5	0	SBML	"MODEL1006230063.xml"	2012-12-12	2013-06-18
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL1006230087.xml"	2010-09-30	2011-04-15
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL1006230087.xml"	2011-09-01	2012-02-08
6	4	2	21	10	7	4	0	8	3	0	0	7	4	10	SBML	"MODEL1006230087.xml"	2012-02-08	2012-05-20
5732	2873	2859	96	83	4	4	5	24	2	0	0	23	68	5	SBML	"MODEL1006230087.xml"	2012-05-20	2012-08-11
28	28	0	36	30	0	6	0	25	0	0	0	24	7	5	SBML	"MODEL1006230087.xml"	2012-08-11	2012-12-12
27	1	26	20	0	20	0	0	0	15	0	0	15	5	0	SBML	"MODEL1006230087.xml"	2012-12-12	2013-06-18
38	19	19	14	6	6	2	0	3	3	0	0	8	6	0	SBML	"BIOMD0000000458.xml"	2013-06-18	2013-11-04
12	7	5	22	10	7	4	1	8	3	0	0	7	4	11	SBML	"BIOMD0000000380.xml"	2012-02-08	2012-05-20
2019	1009	1010	166	79	78	9	0	40	42	0	0	82	73	11	SBML	"BIOMD0000000380.xml"	2012-05-20	2012-08-11
165	81	84	61	53	4	4	0	0	3	0	0	6	54	1	SBML	"BIOMD0000000380.xml"	2012-08-11	2012-12-12
4063	2034	2029	30	8	16	4	2	4	2	0	0	10	18	2	SBML	"MODEL9147232940.xml"	2008-03-28	2008-08-21
4057	2027	2030	7	6	0	1	0	3	0	0	0	3	2	2	SBML	"MODEL9147232940.xml"	2008-08-21	2008-12-03
7	1	6	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL9147232940.xml"	2008-12-03	2009-03-25
2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	SBML	"MODEL9147232940.xml"	2009-06-16	2009-09-02
214	107	107	107	105	0	0	2	0	0	0	0	0	105	2	SBML	"MODEL9147232940.xml"	2009-09-02	2010-01-26
2	1	1	5	1	1	0	3	0	0	0	0	0	1	4	SBML	"MODEL9147232940.xml"	2010-04-27	2010-09-30
6	3	3	7	3	3	0	1	1	1	0	0	2	2	3	SBML	"MODEL9147232940.xml"	2010-09-30	2011-04-15
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL9147232940.xml"	2011-09-01	2012-02-08
5	4	1	21	10	7	4	0	8	3	0	0	7	4	10	SBML	"MODEL9147232940.xml"	2012-02-08	2012-05-20
4679	2347	2332	381	266	7	4	104	8	4	0	0	16	365	0	SBML	"MODEL9147232940.xml"	2012-05-20	2012-08-11
17	16	1	12	12	0	0	0	9	0	0	0	9	3	0	SBML	"MODEL9147232940.xml"	2012-08-11	2012-12-12
33	1	32	30	0	28	2	0	0	21	0	0	21	7	2	SBML	"MODEL9147232940.xml"	2012-12-12	2013-06-18
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000302.xml"	2011-09-01	2012-02-08
6	3	3	21	9	9	3	0	7	3	0	0	8	4	9	SBML	"BIOMD0000000302.xml"	2012-02-08	2012-05-20
1502	753	749	75	35	31	9	0	17	18	0	0	38	27	10	SBML	"BIOMD0000000302.xml"	2012-05-20	2012-08-11
60	26	34	45	21	19	5	0	0	17	0	0	12	26	7	SBML	"BIOMD0000000302.xml"	2012-08-11	2012-12-12
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL1006230091.xml"	2010-09-30	2011-04-15
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL1006230091.xml"	2011-09-01	2012-02-08
6	4	2	21	10	7	4	0	8	3	0	0	7	4	10	SBML	"MODEL1006230091.xml"	2012-02-08	2012-05-20
972	493	479	59	51	4	4	0	24	2	0	0	23	31	5	SBML	"MODEL1006230091.xml"	2012-05-20	2012-08-11
28	28	0	36	30	0	6	0	25	0	0	0	24	7	5	SBML	"MODEL1006230091.xml"	2012-08-11	2012-12-12
27	1	26	20	0	20	0	0	0	15	0	0	15	5	0	SBML	"MODEL1006230091.xml"	2012-12-12	2013-06-18
93	41	52	22	4	16	2	0	2	11	0	0	13	7	2	SBML	"MODEL1204280009.xml"	2012-12-12	2013-06-18
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL1006230028.xml"	2010-09-30	2011-04-15
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"MODEL1006230028.xml"	2011-09-01	2012-02-08
6	4	2	21	10	7	4	0	8	3	0	0	7	4	10	SBML	"MODEL1006230028.xml"	2012-02-08	2012-05-20
346	180	166	39	31	4	4	0	24	2	0	0	23	11	5	SBML	"MODEL1006230028.xml"	2012-05-20	2012-08-11
28	28	0	36	30	0	6	0	25	0	0	0	24	7	5	SBML	"MODEL1006230028.xml"	2012-08-11	2012-12-12
27	1	26	20	0	20	0	0	0	15	0	0	15	5	0	SBML	"MODEL1006230028.xml"	2012-12-12	2013-06-18
26	13	13	17	3	2	10	2	1	1	0	0	12	3	2	SBML	"BIOMD0000000096.xml"	2007-06-05	2007-09-25
4	2	2	2	0	0	0	2	0	0	0	0	0	0	2	SBML	"BIOMD0000000096.xml"	2007-09-25	2008-03-28
1489	715	774	339	162	175	0	2	81	81	0	0	162	175	2	SBML	"BIOMD0000000096.xml"	2008-03-28	2008-08-21
3937	1970	1967	19	8	1	9	1	3	0	0	0	11	4	4	SBML	"BIOMD0000000096.xml"	2008-08-21	2008-12-03
10	1	9	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000096.xml"	2008-12-03	2009-03-25
2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	SBML	"BIOMD0000000096.xml"	2009-06-16	2009-09-02
7	6	1	7	4	0	2	1	3	0	0	0	5	1	1	SBML	"BIOMD0000000096.xml"	2009-09-02	2010-01-26
11	9	2	11	6	2	0	3	3	0	0	0	3	2	6	SBML	"BIOMD0000000096.xml"	2010-04-27	2010-09-30
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000096.xml"	2010-09-30	2011-04-15
2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	SBML	"BIOMD0000000096.xml"	2011-09-01	2012-02-08
18	11	7	35	15	13	5	2	9	6	0	0	15	8	12	SBML	"BIOMD0000000096.xml"	2012-02-08	2012-05-20
3966	1985	1981	350	175	173	2	0	88	88	0	0	174	172	4	SBML	"BIOMD0000000096.xml"	2012-05-20	2012-08-11
438	219	219	151	136	0	14	1	0	0	0	0	14	136	1	SBML	"BIOMD0000000096.xml"	2012-08-11	2012-12-12
1	0	1	3	0	2	1	0	0	1	0	0	2	0	1	CellML	"http://models.cellml.org/workspace/pivonka_zimak_smith_gardiner_dunstan_sims_martin_mundy_2008/pivonka_2008_matlab.cellml"	2010-06-10	2010-06-10
1851	842	1009	729	415	210	104	0	349	199	0	0	407	207	115	CellML	"http://models.cellml.org/workspace/pivonka_zimak_smith_gardiner_dunstan_sims_martin_mundy_2008/pivonka_2008_matlab.cellml"	2010-06-11	2010-06-10
2	1	1	1	0	1	0	0	0	0	0	0	0	1	0	CellML	"http://models.cellml.org/workspace/pivonka_zimak_smith_gardiner_dunstan_sims_martin_mundy_2008/pivonka_2008_matlab.cellml"	2010-06-11	2010-06-10
13	6	7	18	8	8	0	2	3	3	0	0	4	4	10	CellML	"http://models.cellml.org/workspace/nelson_perelson_1995/nelson_1995b.cellml"	2010-02-19	2010-02-19
4	2	2	3	1	1	0	1	0	0	0	0	0	0	3	CellML	"http://models.cellml.org/workspace/nelson_perelson_1995/nelson_1995a.cellml"	2010-02-19	2010-02-19
47	20	27	39	11	19	3	6	1	9	0	0	8	4	27	CellML	"http://models.cellml.org/workspace/nelson_perelson_1995/nelson_1995b.cellml"	2010-03-24	2010-02-19
